# ICDDR Delhi Scenario Trace (Formula-Aligned Synthetic Dataset)
# Seed=504 | Duration=3600s | RSU_Distance=800m | k=3 | w_th=0.2 | λ=0.1
# Generated=2026-02-14T11:03:25.433433Z

Time(s),RSU_ID,Vehicle_ID,RoadSegment,SegmentLength_m,Nv_vehicles,Capacity_C,FreeFlowSpeed_vbar_mps,AvgSpeed_v20_mps,Alpha,Density_D,CongestionScore_CD,Congested(0/1),TTL,Relevance_R,rho,gamma,SuitabilityIndex_Si,w_old,w_new,w_delta_ratio,WeightUpdateTriggered(0/1),RerouteTriggered(0/1),PathCost_1,PathCost_2,PathCost_3,PacketsTx_cum,PacketsLost_cum,PacketCollisions_cum,AvgTravelTime_snapshot_s,LostTime_snapshot_s,CO2_cum_g
3088,13,1092,D86-94,220,23,31,13.789,2.294,0.166,0.742,0.751,1,4,0.727,0.708,0.292,0.723,94.1785,48.413,0.4859,1,1,395.108,425.629,439.888,274951,266,26282,847.831,408.031,48922.013
3089,13,1150,D58-69,460,43,66,14.893,3.521,0.236,0.652,0.663,1,3,0.988,0.708,0.292,0.79,63.5688,84.2471,0.3253,1,1,405.264,424.012,462.789,275091,266,26300,817.249,383.764,48944.745
3090,13,1121,D47-58,340,34,49,14.119,3.492,0.247,0.694,0.7,1,3,0.999,0.683,0.317,0.86,101.8962,69.0924,0.3219,1,1,379.983,428.739,436.36,275235,266,26319,831.07,394.956,48967.769
3091,13,1028,D86-94,300,28,43,11.989,3.478,0.29,0.651,0.657,1,3,0.563,0.66,0.34,0.457,48.413,68.2183,0.4091,1,1,395.058,422.065,461.798,275375,266,26337,801.113,378.064,48990.555
3092,13,1284,D35-47,340,32,49,17.749,4.761,0.268,0.653,0.661,1,3,0.664,0.692,0.308,0.581,64.659,52.3448,0.1904,0,0,423.059,473.008,461.497,275515,266,26355,783.921,372.332,49011.683
3093,13,1265,D10-18,380,39,54,14.646,2.445,0.167,0.722,0.733,1,4,0.833,0.722,0.278,0.728,64.1076,76.9569,0.2004,1,1,439.906,456.906,489.235,275662,267,26376,826.878,397.741,49036.238
3094,13,1277,D47-58,340,36,49,13.326,2.74,0.206,0.735,0.741,1,4,0.995,0.692,0.308,0.875,69.0924,76.7771,0.1112,0,0,397.318,431.166,437.806,275810,268,26397,887.498,420.828,49060.484
3095,13,1269,D10-18,380,40,54,16.494,2.333,0.141,0.741,0.753,1,4,0.885,0.707,0.293,0.753,76.9569,69.811,0.0929,0,0,433.265,460.165,502.79,275959,269,26419,838.573,404.612,49085.296
3096,13,1384,D94-105,300,30,43,13.675,2.453,0.179,0.698,0.71,1,4,0.812,0.726,0.274,0.822,90.0695,63.2262,0.298,1,1,413.622,460.808,444.706,276103,270,26439,867.772,408.371,49109.693
3097,13,1304,D10-18,420,42,60,14.811,2.762,0.186,0.7,0.711,1,4,0.903,0.674,0.326,0.704,76.9569,81.9513,0.0649,0,0,398.92,432.166,471.702,276248,271,26459,812.469,389.364,49133.703
3098,13,1220,D77-86,300,30,43,13.078,2.292,0.175,0.698,0.71,1,4,0.703,0.678,0.322,0.599,87.4367,66.1142,0.2439,1,1,414.354,432.46,452.387,276392,272,26479,847.983,401.445,49158.31
3099,13,1221,D26-35,220,21,31,16.331,3.675,0.225,0.677,0.687,1,3,0.703,0.736,0.264,0.78,59.2218,37.9047,0.36,1,1,395.316,412.978,440.825,276534,272,26498,830.519,392.294,49180.996
3100,13,1289,D77-86,260,25,37,14.536,3.429,0.236,0.676,0.685,1,3,0.821,0.696,0.304,0.674,66.1142,50.2228,0.2404,1,1,378.468,400.194,450.871,276676,272,26517,837.31,394.41,49203.993
3101,13,1166,D86-94,300,31,43,13.337,2.041,0.153,0.721,0.734,1,4,0.71,0.665,0.335,0.601,68.2183,66.6161,0.0235,0,0,423.767,448.966,495.866,276823,273,26538,831.227,399.069,49229.065
3102,13,1122,D18-26,460,44,66,15.316,3.984,0.26,0.667,0.674,1,3,0.438,0.671,0.329,0.621,79.6256,83.4259,0.0477,0,0,387.511,406.068,424.775,276964,273,26556,821.769,387.619,49251.286
3103,13,1165,D35-47,380,41,54,15.612,1.746,0.112,0.759,0.772,1,4,0.637,0.708,0.292,0.543,64.659,75.3342,0.1651,0,0,400.297,440.494,438.376,277114,274,26578,883.647,423.165,49276.972
3104,13,1290,D47-58,460,44,66,14.689,3.748,0.255,0.667,0.674,1,3,0.906,0.719,0.281,0.918,69.0924,86.9859,0.259,1,1,376.416,404.66,411.797,277255,274,26596,793.86,377.851,49299.5
3105,13,1025,D18-26,380,37,54,17.137,4.11,0.24,0.685,0.693,1,3,0.636,0.676,0.324,0.643,79.6256,62.9705,0.2092,1,1,376.132,413.616,431.112,277398,274,26615,859.857,403.728,49321.669
3106,13,1148,D86-94,380,40,54,16.139,2.99,0.185,0.741,0.748,1,4,0.815,0.711,0.289,0.858,68.2183,71.3468,0.0459,0,0,444.772,472.407,502.937,277547,275,26637,869.545,415.452,49345.626
3107,13,1232,D86-94,340,34,49,13.357,3.277,0.245,0.694,0.7,1,3,0.811,0.694,0.306,0.681,68.2183,73.0368,0.0706,0,0,416.532,445.106,473.904,277691,275,26656,851.621,402.149,49368.929
3108,13,1366,D10-18,340,34,49,13.538,2.917,0.215,0.694,0.703,1,4,0.784,0.705,0.295,0.748,76.9569,72.0603,0.0636,0,0,397.898,438.986,453.846,277835,275,26675,852.633,402.503,49392.701
3109,13,1158,D86-94,220,21,31,14.924,3.922,0.263,0.677,0.683,1,3,0.944,0.694,0.306,0.865,68.2183,41.4791,0.392,1,1,396.471,415.098,473.258,277977,275,26694,798.207,380.986,49415.066
3110,13,1358,D58-69,340,35,49,15.213,3.239,0.213,0.714,0.722,1,4,0.602,0.674,0.326,0.693,84.2471,65.6775,0.2204,1,1,403.492,434.483,443.207,278123,276,26714,831.75,398.255,49438.541
3111,13,1204,D94-105,340,36,49,13.427,2.269,0.169,0.735,0.744,1,4,0.912,0.681,0.319,0.848,63.2262,76.1989,0.2052,1,1,407.165,424.663,474.764,278271,277,26735,834.466,402.267,49463.4
3112,13,1326,D94-105,380,40,54,13.489,2.625,0.195,0.741,0.747,1,4,0.784,0.714,0.286,0.798,76.1989,85.3659,0.1203,0,0,451.761,469.181,521.19,278420,278,26757,880.674,419.347,49487.832
3113,13,1358,D35-47,220,22,31,15.167,3.067,0.202,0.71,0.718,1,4,0.867,0.704,0.296,0.864,64.659,42.3993,0.3443,1,1,433.915,471.93,501.065,278565,279,26777,844.822,402.139,49511.503
3114,13,1158,D10-18,460,43,66,12.763,3.106,0.243,0.652,0.662,1,3,0.848,0.699,0.301,0.885,76.9569,98.3057,0.2774,1,1,417.489,437.731,450.38,278705,279,26795,816.551,383.52,49534.774
3115,13,1060,D77-86,340,34,49,12.812,2.89,0.226,0.694,0.702,1,4,0.793,0.686,0.314,0.817,50.2228,76.14,0.516,1,1,420.742,452.386,475.268,278849,279,26814,828.821,394.169,49558.58
3116,13,1173,D10-18,300,32,43,15.893,2.806,0.177,0.744,0.752,1,4,0.402,0.695,0.305,0.441,98.3057,57.4259,0.4158,1,1,443.755,461.471,504.087,278998,280,26836,844.618,407.244,49582.798
3117,13,1267,D18-26,460,44,66,13.605,3.526,0.259,0.667,0.674,1,3,0.768,0.66,0.34,0.58,62.9705,93.9225,0.4915,1,1,402.724,428.636,469.048,279139,280,26854,811.5,384.025,49605.615
3118,13,1236,D86-94,340,33,49,14.491,3.778,0.261,0.673,0.68,1,3,0.57,0.674,0.326,0.48,41.4791,65.7072,0.5841,1,1,420.889,440.692,480.737,279281,280,26873,836.394,393.758,49628.145
3119,13,1100,D47-58,260,26,37,16.183,2.959,0.183,0.703,0.714,1,4,0.415,0.695,0.305,0.58,86.9859,46.5798,0.4645,1,1,395.239,444.264,466.232,279426,281,26893,846.928,401.83,49651.914
3120,14,1229,D94-105,460,47,66,16.343,3.55,0.217,0.712,0.719,1,4,0.657,0.679,0.321,0.533,76.1989,82.5075,0.0828,0,0,405.034,428.484,442.563,279572,282,26913,819.454,393.627,49674.972
3121,14,1264,D77-86,380,35,54,13.526,4.181,0.309,0.648,0.652,1,3,0.811,0.703,0.297,0.653,76.14,76.313,0.0023,0,0,419.327,435.324,450.827,279711,282,26931,795.317,375.583,49696.826
3122,14,1212,D35-47,380,37,54,14.665,3.46,0.236,0.685,0.693,1,3,0.505,0.703,0.297,0.611,42.3993,73.5851,0.7355,1,1,409.926,450.424,448.806,279854,282,26950,828.532,392.764,49719.839
3123,14,1388,D86-94,460,50,66,13.615,1.6,0.117,0.758,0.77,1,4,0.933,0.682,0.318,0.945,65.7072,104.3678,0.5884,1,1,440.976,469.353,514.128,280004,283,26972,897.679,427.824,49745.705
3124,14,1333,D26-35,380,41,54,15.063,2.255,0.15,0.759,0.768,1,4,0.754,0.703,0.297,0.672,37.9047,78.0772,1.0598,1,1,418.334,441.265,449.042,280154,284,26994,859.627,414.758,49770.729
3125,14,1081,D86-94,260,27,37,14.988,2.297,0.153,0.73,0.741,1,4,0.705,0.71,0.29,0.619,104.3678,51.904,0.5027,1,1,435.444,471.98,477.328,280301,285,27015,846.17,405.619,49795.521
3126,14,1216,D18-26,380,39,54,12.954,2.033,0.157,0.722,0.734,1,4,0.82,0.675,0.325,0.751,93.9225,87.0111,0.0736,0,0,414.964,437.118,483.04,280448,286,27036,826.991,397.78,49820.612
3127,14,1185,D26-35,380,35,54,14.447,4.329,0.3,0.648,0.653,1,3,0.521,0.721,0.279,0.551,78.0772,71.4487,0.0849,0,0,404.575,453.563,457.782,280587,286,27054,796.832,376.113,49842.273
3128,14,1291,D69-77,260,27,37,16.686,2.986,0.179,0.73,0.739,1,4,0.551,0.704,0.296,0.485,80.66,46.6195,0.422,1,1,397.948,434.307,467.633,280734,287,27075,852.546,407.85,49866.17
3129,14,1174,D26-35,300,30,43,13.532,3.092,0.228,0.698,0.705,1,4,0.447,0.714,0.286,0.522,78.0772,63.8945,0.1816,0,0,413.319,442.299,469.888,280878,288,27095,852.09,402.883,49889.737
3130,14,1336,D77-86,260,24,37,16.08,4.815,0.299,0.649,0.654,1,3,0.695,0.686,0.314,0.655,76.14,43.9477,0.4228,1,1,409.596,439.038,444.113,281017,288,27113,797.135,376.295,49910.77
3131,14,1179,D47-58,260,24,37,13.906,3.406,0.245,0.649,0.659,1,3,0.478,0.678,0.322,0.489,46.5798,50.8179,0.091,0,0,388.703,434.603,423.757,281156,288,27131,826.795,386.676,49933.634
3132,14,1363,D69-77,380,34,54,13.368,3.597,0.269,0.63,0.64,1,3,0.553,0.688,0.312,0.523,46.6195,75.4917,0.6193,1,1,397.429,440.361,470.4,281293,288,27148,822.82,382.431,49956.136
3133,14,1304,D10-18,300,32,43,16.188,2.061,0.127,0.744,0.757,1,4,0.904,0.724,0.276,0.793,57.4259,56.3773,0.0183,0,0,450.35,488.844,484.583,281442,289,27170,878.379,419.061,49981.323
3134,14,1327,D77-86,300,31,43,13.052,2.739,0.21,0.721,0.728,1,4,0.586,0.661,0.339,0.592,43.9477,68.073,0.549,1,1,414.62,444.312,493.688,281589,290,27191,859.938,409.118,50005.487
3135,14,1373,D35-47,340,33,49,15.946,4.119,0.258,0.673,0.68,1,3,0.59,0.675,0.325,0.493,73.5851,59.7116,0.1885,0,0,428.598,453.888,505.482,281731,290,27210,839.362,394.797,50027.574
3136,14,1387,D35-47,300,29,43,13.715,3.658,0.267,0.674,0.68,1,3,0.665,0.688,0.312,0.616,73.5851,61.3256,0.1666,0,0,413.64,456.924,490.658,281873,290,27229,832.481,392.531,50050.265
3137,14,1103,D26-35,420,39,60,15.415,3.816,0.248,0.65,0.66,1,3,0.939,0.678,0.322,0.872,78.0772,74.1759,0.05,0,0,394.568,417.242,441.894,282013,290,27247,815.986,383.095,50072.604
3138,14,1221,D94-105,340,32,49,16.118,3.8,0.236,0.653,0.664,1,3,0.484,0.697,0.303,0.442,76.1989,57.6419,0.2435,1,1,376.882,404.778,456.329,282153,290,27265,838.975,391.601,50094.982
3139,14,1319,D77-86,260,28,37,13.281,1.713,0.129,0.757,0.768,1,4,0.748,0.7,0.3,0.633,68.073,60.4161,0.1125,0,0,421.643,451.575,453.248,282303,291,27287,848.036,410.326,50120.696
3140,14,1092,D47-58,220,21,31,13.189,2.986,0.226,0.677,0.687,1,3,0.739,0.73,0.27,0.801,46.5798,46.933,0.0076,0,0,392.184,416.965,450.158,282445,291,27306,825.995,390.711,50144.279
3141,14,1202,D35-47,220,22,31,12.496,2.221,0.178,0.71,0.721,1,4,0.521,0.722,0.278,0.52,73.5851,51.4607,0.3007,1,1,409.428,447.748,464.865,282590,292,27326,872.936,411.979,50169.049
3142,14,1266,D10-18,380,38,54,11.285,2.664,0.236,0.704,0.71,1,4,0.846,0.706,0.294,0.888,57.4259,97.7396,0.702,1,1,405.538,423.782,460.121,282735,293,27346,820.624,392.774,50193.208
3143,14,1272,D10-18,260,24,37,12.863,3.525,0.274,0.649,0.656,1,3,0.819,0.715,0.285,0.847,97.7396,54.9418,0.4379,1,1,411.66,434.421,464.445,282874,293,27364,783.294,371.45,50215.918
3144,14,1058,D69-77,420,42,60,14.893,3.035,0.204,0.7,0.71,1,4,0.685,0.695,0.305,0.677,75.4917,81.502,0.0796,0,0,420.181,445.399,460.543,283019,294,27384,837.83,398.24,50239.572
3145,14,1352,D35-47,340,33,49,15.707,3.476,0.221,0.673,0.684,1,3,0.837,0.706,0.294,0.807,51.4607,60.6212,0.178,0,0,402.0,434.383,473.822,283161,294,27403,815.684,386.51,50262.495
3146,14,1238,D69-77,380,36,54,16.483,4.258,0.258,0.667,0.674,1,3,0.711,0.712,0.288,0.643,75.4917,64.0407,0.1517,0,0,409.598,429.923,487.604,283302,294,27421,796.234,378.682,50284.359
3147,14,1098,D18-26,380,36,54,15.525,3.57,0.23,0.667,0.677,1,3,0.986,0.695,0.305,0.92,93.9225,67.9913,0.2761,1,1,400.602,438.728,449.612,283443,294,27439,819.743,386.91,50307.117
3148,14,1290,D10-18,260,24,37,14.144,4.095,0.289,0.649,0.655,1,3,0.652,0.694,0.306,0.579,54.9418,49.9649,0.0906,0,0,414.012,433.374,475.689,283582,294,27457,798.086,376.627,50329.086
3149,14,1096,D69-77,460,43,66,16.872,4.491,0.266,0.652,0.66,1,3,0.413,0.683,0.317,0.51,75.4917,74.3616,0.015,0,0,417.866,463.292,488.897,283722,294,27475,806.611,380.041,50350.558
3150,14,1396,D86-94,260,26,37,12.751,3.019,0.237,0.703,0.709,1,4,0.483,0.681,0.319,0.55,51.904,59.1143,0.1389,0,0,381.355,404.091,420.101,283867,295,27495,823.555,393.65,50374.25
3151,14,1083,D77-86,220,21,31,13.703,3.737,0.273,0.677,0.682,1,3,0.931,0.688,0.312,0.836,68.073,45.1739,0.3364,1,1,392.265,438.008,438.17,284009,295,27514,832.892,393.125,50396.856
3152,14,1336,D18-26,300,29,43,11.478,3.152,0.275,0.674,0.68,1,3,0.951,0.673,0.327,0.862,67.9913,73.2768,0.0777,0,0,423.217,466.905,491.526,284151,295,27533,824.326,389.677,50420.205
3153,14,1267,D18-26,340,34,49,14.204,3.56,0.251,0.694,0.699,1,3,0.49,0.708,0.292,0.538,67.9913,68.6825,0.0102,0,0,414.359,451.793,470.548,284295,295,27552,827.36,393.658,50443.14
3154,14,1200,D86-94,420,39,60,12.604,3.803,0.302,0.65,0.655,1,3,0.915,0.695,0.305,0.928,51.904,90.7247,0.7479,1,1,410.942,451.692,479.883,284435,295,27570,802.438,378.353,50465.496
3155,14,1374,D69-77,300,31,43,13.327,2.363,0.177,0.721,0.731,1,4,0.476,0.673,0.327,0.631,75.4917,66.6702,0.1169,0,0,418.493,462.262,460.592,284582,296,27591,834.634,400.261,50490.149
3156,14,1245,D58-69,300,32,43,15.819,2.483,0.157,0.744,0.754,1,4,0.798,0.718,0.282,0.769,65.6775,57.6932,0.1216,0,0,394.334,437.01,472.432,284731,297,27613,883.981,421.021,50514.786
3157,14,1170,D58-69,380,40,54,15.573,2.29,0.147,0.741,0.752,1,4,0.978,0.669,0.331,0.953,65.6775,73.9422,0.1258,0,0,447.85,474.617,487.094,284880,298,27635,863.882,413.47,50539.653
3158,14,1268,D94-105,300,30,43,16.002,3.823,0.239,0.698,0.704,1,4,0.564,0.714,0.286,0.681,57.6419,54.034,0.0626,0,0,431.789,481.711,498.868,285024,299,27655,825.292,393.503,50562.27
3159,14,1207,D18-26,260,26,37,14.139,2.479,0.175,0.703,0.715,1,4,0.902,0.699,0.301,0.859,67.9913,53.3141,0.2159,1,1,433.599,478.865,466.669,285169,300,27675,815.614,390.87,50586.663
3160,14,1299,D47-58,380,37,54,12.227,2.719,0.222,0.685,0.694,1,3,0.661,0.715,0.285,0.644,46.5798,88.2587,0.8948,1,1,433.893,476.859,511.885,285312,300,27694,848.78,399.851,50610.64
3161,14,1174,D26-35,220,21,31,14.611,3.775,0.258,0.677,0.684,1,3,0.933,0.671,0.329,0.873,78.0772,42.3679,0.4574,1,1,395.838,425.593,473.669,285454,300,27713,810.441,385.267,50633.196
3162,14,1047,D35-47,380,34,54,14.607,4.491,0.307,0.63,0.636,1,3,0.877,0.71,0.29,0.885,51.4607,69.0866,0.3425,1,1,383.156,413.98,446.221,285591,300,27730,796.043,373.059,50654.535
3163,14,1324,D47-58,220,20,31,15.409,4.256,0.276,0.645,0.653,1,3,0.529,0.667,0.333,0.552,88.2587,38.642,0.5622,1,1,417.746,454.428,468.439,285730,300,27747,788.796,372.853,50676.274
3164,14,1175,D26-35,300,31,43,12.895,2.605,0.202,0.721,0.729,1,4,0.509,0.716,0.284,0.617,42.3679,68.9031,0.6263,1,1,413.909,463.809,463.13,285877,301,27768,851.825,406.278,50700.613
3165,14,1354,D26-35,340,34,49,12.363,3.174,0.257,0.694,0.699,1,3,0.511,0.671,0.329,0.418,68.9031,78.9066,0.1452,0,0,431.535,473.779,465.292,286021,301,27787,819.039,390.745,50724.05
3166,14,1147,D10-18,260,24,37,16.815,4.658,0.277,0.649,0.656,1,3,0.865,0.681,0.319,0.684,54.9418,42.0276,0.2351,1,1,388.218,414.149,468.04,286160,301,27805,797.596,376.456,50745.287
3167,14,1354,D58-69,260,24,37,16.44,4.395,0.267,0.649,0.657,1,3,0.613,0.724,0.276,0.664,65.6775,42.9853,0.3455,1,1,402.354,450.134,467.975,286299,301,27823,785.2,372.117,50766.865
3168,14,1137,D58-69,420,39,60,15.708,4.74,0.302,0.65,0.655,1,3,0.818,0.716,0.284,0.78,42.9853,72.7951,0.6935,1,1,371.587,418.362,441.704,286439,301,27841,834.23,389.48,50788.003
3169,14,1203,D47-58,260,27,37,16.541,2.484,0.15,0.73,0.742,1,4,0.553,0.698,0.302,0.677,38.642,47.0282,0.217,1,1,406.332,431.462,478.67,286586,302,27862,857.429,409.56,50812.553
3170,14,1041,D18-26,220,23,31,15.919,2.939,0.185,0.742,0.749,1,4,0.705,0.688,0.312,0.722,53.3141,41.9337,0.2135,1,1,437.79,463.546,477.033,286735,303,27884,841.945,405.971,50836.584
3171,14,1135,D58-69,380,36,54,14.842,3.461,0.233,0.667,0.677,1,3,0.691,0.682,0.318,0.672,72.7951,71.1174,0.023,0,0,393.907,432.829,445.031,286876,303,27902,819.395,386.788,50859.484
3172,14,1016,D77-86,380,35,54,13.468,3.955,0.294,0.648,0.654,1,3,0.996,0.676,0.324,0.81,45.1739,76.6411,0.6966,1,1,384.89,428.731,421.47,287015,303,27920,814.424,382.27,50881.631
3173,14,1151,D26-35,220,23,31,15.747,2.335,0.148,0.742,0.753,1,4,0.542,0.706,0.294,0.658,68.9031,42.3929,0.3847,1,1,417.216,443.825,479.642,287164,304,27942,855.973,410.881,50906.448
3174,14,1171,D69-77,300,29,43,13.736,2.962,0.216,0.674,0.685,1,3,0.403,0.716,0.284,0.38,75.4917,61.2325,0.1889,0,0,411.322,436.894,466.581,287306,304,27961,825.678,390.15,50930.044
3175,14,1235,D35-47,380,39,54,13.504,2.055,0.152,0.722,0.735,1,4,0.885,0.722,0.278,0.826,69.0866,83.4642,0.2081,1,1,443.652,480.02,518.53,287453,305,27982,878.719,415.885,50955.106
3176,14,1152,D58-69,460,45,66,15.294,3.089,0.202,0.682,0.693,1,3,0.631,0.709,0.291,0.7,72.7951,85.0723,0.1687,0,0,385.732,414.743,429.609,287596,305,28001,829.997,392.772,50978.582
3177,14,1263,D18-26,260,24,37,16.393,4.592,0.28,0.649,0.656,1,3,0.68,0.697,0.303,0.536,41.9337,43.1083,0.028,0,0,408.771,438.392,455.995,287735,305,28019,803.394,378.485,50999.904
3178,14,1265,D47-58,300,31,43,15.249,3.246,0.213,0.721,0.728,1,4,0.459,0.676,0.324,0.394,47.0282,58.2636,0.2389,1,1,397.802,429.966,429.168,287882,306,28040,852.792,406.617,51023.41
3179,14,1113,D18-26,220,22,31,11.831,1.855,0.157,0.71,0.723,1,4,0.908,0.68,0.32,0.911,41.9337,54.3544,0.2962,1,1,433.545,462.613,472.29,288027,307,28060,860.818,407.738,51048.656
3180,14,1367,D69-77,420,40,60,13.594,2.97,0.218,0.667,0.678,1,3,0.985,0.732,0.268,0.987,75.4917,85.8217,0.1368,0,0,415.044,443.607,446.986,288168,307,28078,825.5,388.925,51072.195
3181,14,1019,D77-86,220,20,31,13.281,4.055,0.305,0.645,0.65,1,3,0.889,0.662,0.338,0.673,76.6411,44.8334,0.415,1,1,380.657,417.361,433.061,288307,307,28095,791.434,373.776,51094.194
3182,14,1359,D77-86,260,27,37,15.75,3.054,0.194,0.73,0.737,1,4,0.581,0.701,0.299,0.53,44.8334,49.3907,0.1016,0,0,407.185,434.802,459.027,288454,308,28116,887.294,420.012,51118.002
3183,14,1046,D47-58,420,39,60,15.779,4.748,0.301,0.65,0.655,1,3,0.521,0.728,0.272,0.586,58.2636,72.4667,0.2438,1,1,391.864,412.218,446.967,288594,308,28134,785.116,372.29,51139.13
3184,14,1340,D77-86,300,29,43,13.872,3.215,0.232,0.674,0.684,1,3,0.947,0.665,0.335,0.736,44.8334,60.6322,0.3524,1,1,379.073,408.798,428.275,288736,308,28153,804.182,382.626,51162.396
3185,14,1204,D26-35,340,32,49,15.645,3.72,0.238,0.653,0.664,1,3,0.795,0.671,0.329,0.737,42.3929,59.3843,0.4008,1,1,419.803,448.574,490.203,288876,308,28171,822.914,385.979,51184.878
3186,14,1180,D69-77,220,21,31,12.6,3.325,0.264,0.677,0.683,1,3,0.807,0.705,0.295,0.808,75.4917,49.1298,0.3492,1,1,413.02,435.042,457.871,289018,308,28190,854.03,400.523,51208.02
3187,14,1281,D58-69,300,27,43,13.946,3.902,0.28,0.628,0.637,1,3,0.866,0.669,0.331,0.828,72.7951,57.0093,0.2169,1,1,414.133,462.311,449.951,289155,308,28207,823.89,382.548,51230.115
3188,14,1306,D18-26,460,46,66,18.075,3.659,0.202,0.697,0.707,1,4,0.839,0.692,0.308,0.824,54.3544,73.289,0.3484,1,1,379.329,421.744,429.559,289299,309,28227,850.813,402.33,51252.94
3189,14,1170,D47-58,420,42,60,12.812,3.14,0.245,0.7,0.705,1,4,0.437,0.677,0.323,0.385,72.4667,94.7398,0.3074,1,1,399.33,428.375,473.51,289444,310,28247,863.474,407.216,51276.458
3190,14,1151,D47-58,380,37,54,12.555,3.001,0.239,0.685,0.693,1,3,0.547,0.688,0.312,0.661,94.7398,85.9538,0.0927,0,0,419.185,451.687,471.209,289587,310,28266,837.105,395.764,51300.067
3191,14,1395,D58-69,420,39,60,15.926,4.299,0.27,0.65,0.658,1,3,0.7,0.679,0.321,0.555,57.0093,71.7958,0.2594,1,1,423.558,449.475,473.424,289727,310,28284,815.672,382.985,51321.779
3192,14,1155,D69-77,300,31,43,13.636,2.431,0.178,0.721,0.731,1,4,0.672,0.702,0.298,0.539,49.1298,65.1568,0.3262,1,1,390.319,435.132,436.758,289874,311,28305,855.443,407.545,51346.344
3193,14,1040,D94-105,300,30,43,12.988,2.453,0.189,0.698,0.709,1,4,0.819,0.695,0.305,0.76,57.6419,66.5717,0.1549,0,0,432.151,462.375,509.093,290018,312,28325,835.543,397.091,51370.741
3194,14,1277,D10-18,380,37,54,13.941,3.242,0.233,0.685,0.693,1,3,0.834,0.718,0.282,0.676,42.0276,77.4053,0.8418,1,1,429.804,449.852,501.641,290161,312,28344,850.798,400.557,51394.038
3195,14,1150,D10-18,460,41,66,15.029,4.57,0.304,0.621,0.629,1,3,0.689,0.68,0.32,0.714,77.4053,80.4477,0.0393,0,0,365.451,406.06,398.189,290298,312,28361,778.053,365.5,51415.224
3196,14,1381,D58-69,380,35,54,14.671,3.498,0.238,0.648,0.659,1,3,0.66,0.683,0.317,0.558,71.7958,70.3603,0.02,0,0,379.653,416.555,410.3,290437,312,28379,782.091,370.954,51437.965
3197,14,1032,D10-18,460,49,66,12.349,2.062,0.167,0.742,0.751,1,4,0.538,0.7,0.3,0.574,77.4053,113.0968,0.4611,1,1,450.712,500.381,485.501,290586,313,28401,845.843,407.409,51463.139
3198,14,1044,D94-105,460,44,66,16.003,3.857,0.241,0.667,0.676,1,3,0.781,0.695,0.305,0.826,57.6419,79.8473,0.3852,1,1,373.768,411.185,440.597,290727,313,28419,796.057,378.62,51485.525
3199,14,1198,D69-77,460,46,66,14.657,3.522,0.24,0.697,0.703,1,4,0.404,0.72,0.28,0.458,65.1568,90.3747,0.387,1,1,380.713,427.335,432.686,290871,314,28439,857.124,404.539,51508.527
3200,14,1331,D94-105,420,40,60,16.561,4.356,0.263,0.667,0.674,1,3,0.864,0.697,0.303,0.703,79.8473,70.4481,0.1177,0,0,427.698,445.606,502.079,291012,314,28457,801.649,380.577,51530.264
3201,14,1059,D18-26,220,21,31,12.885,3.168,0.246,0.677,0.685,1,3,0.697,0.677,0.323,0.766,73.289,48.0422,0.3445,1,1,384.254,417.838,428.888,291154,314,28476,853.878,400.47,51553.61
3202,14,1353,D94-105,380,35,54,13.866,3.87,0.279,0.648,0.655,1,3,0.613,0.731,0.269,0.557,79.8473,74.4416,0.0677,0,0,417.199,441.66,493.071,291293,314,28494,807.814,379.957,51575.868
3203,14,1094,D77-86,260,24,37,12.966,3.673,0.283,0.649,0.655,1,3,0.852,0.674,0.326,0.689,60.6322,54.5017,0.1011,0,0,366.151,388.81,417.046,291432,314,28512,833.957,389.182,51598.385
3204,14,1378,D10-18,420,42,60,13.685,2.484,0.181,0.7,0.712,1,4,0.55,0.694,0.306,0.578,113.0968,88.695,0.2158,1,1,417.319,459.228,484.567,291577,315,28532,830.81,395.784,51622.756
3205,14,1389,D10-18,220,19,31,13.896,4.574,0.329,0.613,0.619,1,3,0.651,0.692,0.308,0.672,88.695,41.1858,0.5356,1,1,368.843,414.075,410.787,291713,315,28548,797.112,370.925,51643.887
3206,14,1057,D10-18,260,25,37,16.841,3.542,0.21,0.676,0.687,1,3,0.633,0.713,0.287,0.716,41.1858,43.3506,0.0526,0,0,381.901,429.614,446.353,291855,315,28567,801.115,381.741,51666.736
3207,14,1346,D47-58,220,21,31,15.489,4.049,0.261,0.677,0.684,1,3,0.615,0.72,0.28,0.652,94.7398,39.9651,0.5782,1,1,417.233,434.748,496.414,291997,315,28586,807.631,384.284,51688.937
3208,14,1112,D10-18,340,33,49,14.384,3.633,0.253,0.673,0.681,1,3,0.46,0.677,0.323,0.529,41.1858,66.1946,0.6072,1,1,411.554,449.199,477.955,292139,315,28605,806.83,383.411,51711.655
3209,14,1332,D69-77,300,28,43,14.286,3.461,0.242,0.651,0.662,1,3,0.746,0.692,0.308,0.691,90.3747,57.2515,0.3665,1,1,397.904,420.838,432.27,292279,315,28623,804.675,379.311,51734.463
3210,14,1228,D35-47,220,20,31,13.813,4.174,0.302,0.645,0.65,1,3,0.631,0.723,0.277,0.583,83.4642,43.1058,0.4835,1,1,373.88,422.176,403.987,292418,315,28640,808.818,379.86,51756.307
